ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global
17356,variation,,Chateau Beychevelle,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000038,,,,,,24,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2088,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2018,,1,area,left bank,,1
17357,variation,,Chateau Beychevelle,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000038,,,,,,25,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2088,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2019,,1,area,left bank,,1
17358,variation,,Chateau Beychevelle,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000038,,,,,,26,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2088,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2020,,1,area,left bank,,1
17359,variation,,Chateau Beychevelle,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000038,,,,,,27,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2088,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2021,,1,area,left bank,,1
17360,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,1,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1995,,1,area,left bank,,1
17361,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,2,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,area,left bank,,1
17362,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,3,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,area,left bank,,1
17363,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,4,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,area,left bank,,1
17364,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,5,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,area,left bank,,1
17365,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,6,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,area,left bank,,1
17366,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,7,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,area,left bank,,1
17367,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,8,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,area,left bank,,1
17368,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,9,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,area,left bank,,1
17369,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,10,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,area,left bank,,1
17370,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,11,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,area,left bank,,1
17371,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,12,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,area,left bank,,1
17372,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,13,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,area,left bank,,1
17373,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,14,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2008,,1,area,left bank,,1
17374,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,15,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2009,,1,area,left bank,,1
17375,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,16,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2010,,1,area,left bank,,1
17376,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,17,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2011,,1,area,left bank,,1
17377,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,18,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2012,,1,area,left bank,,1
17378,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,19,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2013,,1,area,left bank,,1
17379,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,20,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2014,,1,area,left bank,,1
17380,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,21,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2015,,1,area,left bank,,1
17381,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,22,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2016,,1,area,left bank,,1
17382,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,23,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2017,,1,area,left bank,,1
17383,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,24,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2018,,1,area,left bank,,1
17384,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,25,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2019,,1,area,left bank,,1
17385,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,26,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2020,,1,area,left bank,,1
17386,variation,,Chateau St.-Pierre,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000042,,,,,,27,apellation,St.-Julien,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2092,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2021,,1,area,left bank,,1
17387,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,1,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1995,,1,area,left bank,,1
17388,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,2,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,area,left bank,,1
17389,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,3,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,area,left bank,,1
17390,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,4,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,area,left bank,,1
17391,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,5,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,area,left bank,,1
17392,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,6,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,area,left bank,,1
17393,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,7,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,area,left bank,,1
17394,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,8,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,area,left bank,,1
17395,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,9,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,area,left bank,,1
17396,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,10,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,area,left bank,,1
17397,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,11,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,area,left bank,,1
17398,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,12,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,area,left bank,,1
17399,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,13,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,area,left bank,,1
17400,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,14,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2008,,1,area,left bank,,1
17401,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,15,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2009,,1,area,left bank,,1
17402,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,16,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2010,,1,area,left bank,,1
17403,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,17,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2011,,1,area,left bank,,1
17404,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,18,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2012,,1,area,left bank,,1
17405,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,19,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2013,,1,area,left bank,,1
17406,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,20,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2014,,1,area,left bank,,1
17407,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,21,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2015,,1,area,left bank,,1
17408,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,22,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2016,,1,area,left bank,,1
17409,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,23,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2017,,1,area,left bank,,1
17410,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,24,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2018,,1,area,left bank,,1
17411,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,25,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2019,,1,area,left bank,,1
17412,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,26,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2020,,1,area,left bank,,1
17413,variation,,Chateau Pontet-Canet,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000041,,,,,,27,apellation,Pauillac,,1,classification,5th Groth,,1,color,Red,,1,drinking_windows,2023-2091,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2021,,1,area,left bank,,1
17414,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,1,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1995,,1,area,left bank,,1
17415,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,2,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,area,left bank,,1
17416,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,3,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,area,left bank,,1
17417,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,4,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,area,left bank,,1
17418,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,5,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,area,left bank,,1
17419,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,6,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,area,left bank,,1
17420,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,7,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,area,left bank,,1
17421,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,8,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,area,left bank,,1
17422,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,9,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,area,left bank,,1
17423,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,10,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,area,left bank,,1
17424,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,11,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,area,left bank,,1
17425,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,12,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,area,left bank,,1
17426,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,13,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,area,left bank,,1
17427,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,14,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2008,,1,area,left bank,,1
17428,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,15,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2009,,1,area,left bank,,1
17429,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,16,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2010,,1,area,left bank,,1
17430,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,17,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2011,,1,area,left bank,,1
17431,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,18,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2012,,1,area,left bank,,1
17432,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,19,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2013,,1,area,left bank,,1
17433,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,20,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2014,,1,area,left bank,,1
17434,variation,,Chateau Marquis de Terme,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000040,,,,,,21,apellation,Margaux,,1,classification,4th Growth,,1,color,Red,,1,drinking_windows,2023-2090,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2015,,1,area,left bank,,1
